0.012129,0,0.20916,0.1965,0.33693,0.0018868,0.0010782,0.0010782,0.020216,0.0040431,0.21698
0.34016,0.009434,0.14259,0.073854,0.3566,0.00053908,0,0.0018868,0.014555,0.01159,0.048787
0.0531,0.24852,0.12345,0.025876,0.21375,0.00026954,0,0,0,0.018868,0.31617
0.0045822,0.79272,0.00026954,0.0070081,0.038275,0.0051213,0.0040431,0.00080863,0,0.015903,0.13127
0.061995,0.046361,0.05283,0.042588,0.69353,0.0040431,0.0013477,0.00080863,0,0.026146,0.07035
0.29461,0.017251,0.12992,0.042857,0.2124,0.018059,0.0086253,0.00080863,0.003504,0.018868,0.2531
0.0045822,0.10539,0.29865,0.02938,0.10458,0.027493,0.029919,0.00053908,0.025067,0.019137,0.35526
0.028841,0.96361,0,0,0.0021563,0,0.0026954,0,0,0,0.0026954
0.043666,0.69272,0.14259,0.039353,0.006469,0.0021563,0.010512,0.0086253,0.022642,0.0016173,0.02965
0.25957,0.082749,0.19838,0.075472,0.17844,0.04717,0.0024259,0.00026954,0.00080863,0.0080863,0.14663
0.061186,0.12884,0,0.0048518,0.19784,0.019137,0.002965,0,0,0.0032345,0.58194
0.022102,0.61995,0,0.02345,0.041509,0.033693,0.0080863,0,0,0.0086253,0.24259
0.0097035,0.59757,0,0.00080863,0.0086253,0.011051,0.0021563,0,0,0,0.37008
0.0080863,0.88841,0.015364,0.0075472,0.0078167,0.040701,0.015633,0,0.01159,0.003504,0.0013477
0.00053908,0.030189,0.00026954,0.002965,0.014286,0.01186,0,0,0,0.0021563,0.93774
0.10916,0.42534,0.14663,0.030728,0.23908,0.0010782,0.0067385,0.0088949,0.00026954,0.019137,0.012938
0.084906,0.21213,0.16496,0.35876,0.13208,0,0,0,0.018059,0,0.029111
0.48491,0.18356,0,0.050674,0.080054,0.0024259,0.043666,0.032345,0.0091644,0.01779,0.095418
0.064151,0.044205,0.059569,0.34259,0.19164,0.0053908,0.003504,0.00080863,0.15795,0.034232,0.095957
0.026415,0.32588,0,0.11698,0.15714,0.038005,0.027763,0.01186,0.0021563,0.038814,0.25499
0.018598,0.40485,0.027493,0.10377,0.083019,0.14178,0.016442,0.045553,0.042588,0.044474,0.071429
0.072507,0.18005,0.038005,0.33369,0.0061995,0.0048518,0.002965,0.019946,0.32884,0.012938,0
0.22695,0.00053908,0.019137,0.38922,0.032615,0.10863,0.0013477,0.089218,0.089488,0.034501,0.0083558
0.1628,0.0021563,0.01186,0.25822,0.061186,0.13208,0,0.090566,0.19623,0.017251,0.067655
0.019407,0.0072776,0.0086253,0.1248,0.72291,0.00053908,0,0.00053908,0,0.0024259,0.11348
0.17655,0.06496,0.065229,0.17089,0.16226,0.027763,0.01186,0.0021563,0.082749,0.04097,0.19461
0.067655,0.018868,0.048248,0.33935,0.32507,0.0026954,0.0040431,0,0.02938,0.012129,0.15256
0.19838,0.0032345,0.00026954,0.14097,0.033693,0.019137,0.0021563,0.11402,0.0021563,0.22722,0.25876
0.24205,0.031536,0.0067385,0.053639,0.60404,0.002965,0.002965,0.029919,0,0.014016,0.012129
0.019946,0.012129,0,0.029111,0.020216,0.31482,0.033423,0.025606,0,0.11375,0.431
0.028032,0.024528,0.33747,0.1655,0.29461,0.010782,0,0.012668,0.044474,0.00080863,0.081132
0.089757,0.059299,0.034501,0.4124,0.10836,0.032345,0.018329,0.018598,0.009973,0.040162,0.17628
0.084097,0.21968,0.0010782,0.19191,0.23046,0.0083558,0.050135,0,0.00026954,0.057682,0.15633
0.087332,0.028841,0.045013,0.098652,0.39757,0.039353,0.025337,0,0.00026954,0.16253,0.11509
0.038005,0.27143,0.60296,0.024259,0.048518,0,0,0,0.00026954,0.011321,0.0032345
0.025876,0.015903,0.00026954,0.34798,0.014555,0.081132,0.01779,0.09434,0.025606,0.047439,0.32911
0.1876,0.23558,0.0072776,0.40404,0.1027,0.0043127,0.009434,0,0,0.034232,0.014825
0.033962,0.12129,0.040162,0.23801,0.39137,0.0097035,0.00053908,0.00080863,0.032345,0.0078167,0.12399
0.13288,0.049326,0.032884,0.53504,0.00080863,0.087601,0.0045822,0.12965,0.0078167,0.019407,0
0.13127,0.068733,0.0048518,0.53558,0.056065,0.002965,0.0021563,0.12291,0.0088949,0.015364,0.051213
0.18032,0.060377,0.45472,0.12345,0.12291,0,0.00053908,0,0.019677,0.003504,0.034501
0.012938,0.2186,0.3407,0.091105,0.29164,0.009973,0,0,0,0.031806,0.0032345
0.092722,0.17709,0.24933,0.12291,0.073854,0.030728,0.0051213,0.12615,0.026685,0.063881,0.031536
0.13585,0.069272,0.01186,0.41671,0.095687,0.029111,0.0043127,0.070081,0.10431,0.062534,0.00026954
0.13989,0.31375,0.043127,0.15553,0.10674,0.086523,0.0080863,0.013477,0.041509,0.023181,0.068194
0.10836,0,0.0048518,0.26119,0.0021563,0.17008,0,0.20377,0.23477,0.014825,0
0.26119,0,0.050943,0.34367,0.0013477,0.050674,0,0.11294,0.10782,0.06469,0.0067385
0.019677,0,0.0024259,0.43935,0.034232,0.11402,0.0018868,0.056873,0.023181,0.30081,0.0075472
0.57385,0,0.0091644,0.15256,0.00026954,0.010243,0,0.20243,0.050135,0.0010782,0.00026954
0.063612,0,0.019677,0.8593,0.015903,0.00026954,0,0,0.04124,0,0
0.083587,0.20152,0.035258,0.28784,0.16231,0.13891,0.040729,0.045897,0,0.0039514,0
0.23181,0,0.0018868,0.23531,0,0.0040431,0,0.080863,0.44609,0,0
0.042857,0.16011,0.0061995,0.13531,0.062264,0.0045822,0.0016173,0.013477,0.0051213,0.017251,0.55121
0.3531,0,0.030189,0.41186,0.00080863,0.012399,0.00053908,0.1407,0.050404,0,0
0.032615,0.0051213,0.028302,0.23962,0.15822,0.18733,0.14286,0.028841,0.036927,0.12534,0.014825
0.68221,0,0.098383,0.13854,0.0021563,0.013477,0,0,0.042588,0.019677,0.002965
0.61914,0,0.026954,0.16307,0.00026954,0.020216,0,0.13342,0.022911,0.010782,0.0032345
0.45606,0,0.27682,0.041779,0.12102,0.0016173,0.002965,0.00080863,0.037736,0.012399,0.048787
0.27385,0.053908,0.046092,0.37358,0.2027,0.002965,0,0.0026954,0.003504,0.016981,0.02372
0.23046,0.002965,0.052022,0.48679,0.033154,0.072237,0.0091644,0.016712,0.038275,0.058221,0
0.569,0,0.37817,0,0.003504,0,0,0,0.03504,0,0.014286
0.031536,0,0.41348,0.37035,0.015094,0.00080863,0,0.027493,0.039623,0.10162,0
0.056065,0,0,0.73908,0.031267,0.015094,0.10755,0.0040431,0.015094,0.031806,0
0.046361,0.10701,0.45013,0.1566,0.087871,0.031806,0.006469,0,0.084097,0.019407,0.010243
0.07062,0.0013477,0.69542,0.0091644,0.0053908,0,0,0,0.16712,0,0.050943
0.12183,0,0.55741,0.18733,0.032615,0.04717,0.02345,0,0,0.030189,0
0.54286,0,0.0059299,0.29111,0.00053908,0.0091644,0,0.028032,0.12022,0.0018868,0.00026954
0.13127,0.010782,0.0013477,0.23181,0.14879,0.16981,0,0.073315,0,0.079515,0.15337
0.13019,0.0056604,0,0.61968,0.043935,0.013477,0.10728,0.00080863,0.0032345,0.075202,0.00053908
0.77035,0,0.0048518,0.19164,0.0070081,0.0040431,0.0024259,0,0.009973,0.009434,0.00026954
0.17439,0,0.003504,0.54609,0.16712,0.026146,0.0056604,0.0040431,0,0.055526,0.01752
0.048248,0.013208,0.050404,0.20323,0.31698,0.034501,0.078167,0.0026954,0.014825,0.18167,0.056065
0.45768,0,0.00026954,0.13127,0.003504,0.2062,0.0024259,0.022642,0.0021563,0.14097,0.032884
0.50701,0,0.36873,0.093531,0,0.0043127,0,0.0040431,0.0053908,0.015633,0.0013477
0.50243,0.00053908,0,0.31698,0.034771,0.028841,0.0010782,0.0013477,0,0.10755,0.006469
0.16011,0,0.080323,0.38194,0.069811,0.0053908,0,0.037197,0.017251,0.030458,0.21752
0.18625,0.0010782,0,0.41267,0.16226,0.084906,0,0.11887,0,0.033693,0.00026954
0.5345,0.076819,0.033423,0.23827,0.043935,0.009434,0.0072776,0.0043127,0.0059299,0.042857,0.0032345
0.11456,0.025606,0.069542,0.29892,0.44124,0.0026954,0.0032345,0.00026954,0.00026954,0.010782,0.032884
0.2841,0.42264,0.002965,0.07035,0.17628,0,0,0,0.0021563,0.0013477,0.040162
0.46765,0.079245,0.011051,0.17655,0.17763,0.025876,0.00053908,0.0051213,0.028032,0.0056604,0.022642
0.31267,0.054447,0.079784,0.18356,0.25957,0.0024259,0.00026954,0,0.025337,0.014286,0.067655
0.18275,0.0040431,0.01779,0.18518,0,0.10836,0.0043127,0.085984,0.41159,0,0
0.25606,0,0.16954,0.063342,0.071968,0,0,0,0.00053908,0.00026954,0.43827
0.18571,0.0018868,0,0.58383,0.097035,0.016173,0.06469,0.00080863,0.0040431,0.034501,0.011321
0.14663,0.13396,0.013477,0.16469,0.35876,0.0032345,0.002965,0.0010782,0,0.048787,0.12642
0.032615,0.025606,0,0.49784,0.029919,0.073315,0.038814,0.054178,0.037736,0.035849,0.17412
0.17035,0,0,0.41752,0,0.062534,0,0.3,0.049596,0,0
0.21941,0.006469,0.087871,0.3248,0.26927,0.00053908,0.002965,0,0.022372,0.01186,0.054447
0.35148,0,0.22264,0.09973,0.0091644,0.10647,0,0.078706,0.086523,0,0.045283
0.085445,0.098652,0.00080863,0.12938,0.53693,0.036658,0.0088949,0.069811,0.014286,0.0061995,0.012938
0.046092,0.019677,0.024528,0.58976,0.091644,0.0016173,0,0.054447,0.095957,0.010782,0.065499
0.10081,0.0013477,0,0.59488,0.17547,0.00053908,0.00053908,0.0067385,0,0.059299,0.060377
0.13261,0.051752,0.36496,0.13315,0.14663,0.026415,0.013477,0.0091644,0.0053908,0.049596,0.066846
0.13154,0.79892,0.00053908,0.0088949,0.054987,0.00080863,0.00026954,0,0,0.0013477,0.0026954
0.13342,0.82237,0.033423,0,0.0067385,0,0,0,0,0,0.0040431
0.37332,0.083288,0.19677,0.018329,0.11563,0,0,0,0.042588,0.00026954,0.16981
0.40431,0.043396,0.0037736,0.10485,0.14852,0.1566,0.022372,0.00053908,0,0.073854,0.041779
0.44744,0.022372,0.0013477,0.15391,0.18248,0.095148,0.025876,0.00053908,0,0.058221,0.012668
0.012938,0.0010782,0.0086253,0.55067,0.075472,0.021833,0,0.0097035,0.1434,0.039353,0.13693
0.43342,0,0,0.26361,0.0048518,0.25849,0.0021563,0.00026954,0,0.034501,0.0026954
0.44016,0.00026954,0.42264,0.012938,0.020755,0,0,0,0.039353,0,0.063881
0.63208,0.20539,0.014016,0.015364,0.10054,0,0.021024,0,0,0.00026954,0.011321
0.27116,0.00026954,0.0072776,0.22453,0.38302,0.0026954,0.00053908,0.0024259,0.0056604,0.01752,0.084906
0.47035,0,0.0018868,0.22264,0,0.16065,0.00080863,0.11267,0.030728,0.00026954,0
0.57089,0,0.084906,0.17547,0.0016173,0.0091644,0,0.024528,0.11482,0.00026954,0.018329
0.042588,0.016712,0.014286,0.4876,0.2841,0.066846,0.0056604,0.032345,0.0056604,0.013477,0.030728
0.61482,0,0.030458,0.21995,0.024798,0,0,0.00053908,0.10674,0.0010782,0.0016173
0.15229,0.014555,0.0061995,0.3027,0.02345,0.16496,0.049326,0.03558,0.0051213,0.2283,0.01752
0.2814,0.19919,0.0043127,0.30997,0.046361,0.081941,0.012938,0.012668,0,0.03531,0.015903
0.20863,0.031267,0.009434,0.26011,0.33881,0.045553,0.037197,0.0053908,0.0088949,0.018329,0.036388
0.55849,0.21806,0.0075472,0.039084,0.11321,0.01186,0.016712,0,0,0.018329,0.016712
0.32965,0.035849,0.00080863,0.29892,0.11509,0.0086253,0.0032345,0.090836,0.0045822,0.0075472,0.10485
0.37278,0.01159,0.046092,0.11536,0.042318,0.19407,0.0016173,0.14879,0.00026954,0.033423,0.033693
0.0091644,0.0037736,0.081671,0.16712,0.049326,0,0,0.0018868,0.63477,0.00053908,0.051752
0.076819,0.0059299,0.014016,0.29111,0.22534,0.087332,0.059569,0.009973,0.024798,0.12534,0.079784
0.033962,0,0,0.088679,0,0.091375,0,0.59111,0.19057,0.0032345,0.0010782
0.37143,0.016442,0.020216,0.32129,0.13127,0.018598,0.0040431,0.0051213,0.038275,0.022642,0.050674
0.33504,0.017251,0.011051,0.49111,0.053908,0.0040431,0.0021563,0.0018868,0.048787,0.00053908,0.034232
0.67116,0,0.021294,0.074933,0.091375,0.0018868,0.078167,0.00053908,0,0.04717,0.013477
0.1097,0,0.13989,0.37035,0.0032345,0.14394,0.0021563,0.039892,0.18167,0.0016173,0.0075472
0.18895,0.032615,0.079245,0.51402,0.1035,0,0,0,0.056065,0.010243,0.015364
0.21024,0,0.015633,0.4,0.071968,0.033154,0,0.14987,0.00080863,0.031536,0.086792
0.00080863,0.63612,0.0059299,0.054717,0.065229,0,0.0067385,0.0016173,0.20916,0.0086253,0.011051
0.24771,0,0.026415,0.4965,0.1973,0.0037736,0,0.017251,0.0053908,0.0043127,0.0013477
0.74636,0.00026954,0.028841,0.074933,0.09973,0,0,0,0.0051213,0,0.044744
0.08248,0,0.0097035,0.73288,0.040701,0.0024259,0.0010782,0.059569,0.006469,0.0032345,0.061456
0.16199,0.17601,0.0010782,0.066846,0.014825,0.099191,0.002965,0.36173,0.058221,0.03531,0.021833
0.23881,0.032345,0.019137,0.2027,0.17089,0.039892,0.009973,0.059838,0.00026954,0.14852,0.077628
0.0086253,0.01186,0.80431,0.08814,0.023989,0.0040431,0.00080863,0,0.0048518,0.010512,0.042857
0.23127,0.12776,0.046361,0.068733,0.31941,0.00053908,0.0040431,0,0.00053908,0.050404,0.15094
0.15256,0,0.0088949,0.69919,0.016712,0.027224,0,0.050943,0.020216,0.01186,0.012399
0.17143,0,0.67143,0.031267,0.078167,0,0,0,0.00053908,0.026954,0.020216
0.40108,0,0.17817,0.18868,0.0016173,0.013208,0.0013477,0.041509,0.17305,0,0.0013477
0.16199,0.083019,0.20108,0.20809,0.10997,0.0040431,0.014825,0.00053908,0.01159,0.078976,0.12588
0.86065,0,0.077358,0.041779,0.016442,0,0,0,0,0.0018868,0.0018868
0.14043,0.47763,0.073854,0.025606,0.071159,0.081941,0.006469,0.00026954,0.00053908,0.01779,0.10431
0.27844,0.093801,0.36523,0.0469,0.12615,0,0.026415,0,0,0.0043127,0.05876
0.078167,0.00053908,0.091914,0.26226,0.01159,0.1434,0.014825,0.047709,0.076011,0.17871,0.094879
0.28383,0.011051,0.43477,0.14528,0.068194,0.01779,0.0053908,0,0.0040431,0.009434,0.020216
0.090836,0.35849,0.037466,0.072507,0.27547,0.024528,0.003504,0.0016173,0.00080863,0.0043127,0.13046
0.25364,0.5442,0.0053908,0.011321,0.040701,0.011051,0.076011,0,0,0.028032,0.02965
0.041779,0.11941,0.048518,0.36981,0.24987,0.0051213,0.0078167,0.00053908,0.0026954,0.075472,0.078976
0.096765,0.17466,0.0021563,0.01186,0.68329,0.0021563,0.0072776,0,0.00026954,0.013477,0.0080863
0.18733,0.032615,0.088949,0.26739,0.21482,0.0070081,0.00053908,0.073854,0.0053908,0.0080863,0.11402
0.22453,0.01779,0.043127,0.026954,0.47817,0.00080863,0.00080863,0.00026954,0.0070081,0.0016173,0.19892
0.10027,0,0.65094,0.050404,0.0080863,0.13396,0.0024259,0.015903,0.016442,0.0088949,0.012668
0.46361,0.002965,0.028571,0.14744,0.074394,0.003504,0,0.11644,0.088679,0.0016173,0.072776
0.27412,0.059838,0.37008,0.14555,0.02938,0.098113,0.0026954,0.009973,0.0013477,0.0067385,0.0021563
0.040431,0,0.00026954,0.057143,0.0016173,0.16173,0.024528,0.30755,0.37116,0.031267,0.0043127
0.47035,0,0,0.027493,0.027224,0.13208,0.0469,0.00026954,0,0.29164,0.0040431
0.23315,0.1841,0.056604,0.031806,0.3372,0.024528,0.016712,0,0,0.044205,0.071698
0.531,0,0.10943,0.17844,0.076819,0.0059299,0.011051,0,0.040162,0.013208,0.033962
0.091375,0,0.098652,0.091644,0.0018868,0.067385,0,0.27709,0.36065,0.00080863,0.010512
0.57763,0,0.002965,0.27278,0.0024259,0.094879,0.0053908,0.0045822,0.0061995,0.02372,0.009434
0.16846,0.0037736,0.14259,0.030458,0.53154,0.0021563,0.0018868,0,0,0.040162,0.078976
0.1442,0.5628,0.0013477,0.042588,0.065229,0.016442,0.013477,0.063612,0.020755,0.037466,0.032075
0.27332,0,0.16577,0.24528,0.16011,0.0061995,0.0010782,0,0.0043127,0.018868,0.12507
0.17682,0.074933,0,0.014016,0.64205,0.015094,0.009434,0,0,0.026415,0.04124
0.50566,0.0043127,0.14933,0.10809,0.055795,0.00080863,0.11132,0,0.050943,0.0053908,0.0083558
0.28895,0.2752,0,0.13315,0.18221,0,0.002965,0,0,0.091914,0.025606
0.19623,0.16092,0.13423,0.2504,0.12776,0.0048518,0.067385,0.0080863,0.028302,0.012129,0.0097035
0.52345,0.021024,0,0.039892,0.39461,0,0.0026954,0,0,0.0091644,0.0091644
0.67278,0.00080863,0.11348,0.079245,0.022642,0.0037736,0.00026954,0.0043127,0.069542,0.00080863,0.032345
0.085175,0.0061995,0,0.098922,0.63288,0,0,0,0,0.0056604,0.17116
0.12803,0,0.67332,0.002965,0.0048518,0,0,0,0.055795,0,0.13504
0.1717,0.053369,0.013208,0.12911,0.089488,0.012129,0.00053908,0.0059299,0.033962,0.049865,0.4407
0.10593,0.2097,0.1628,0.092453,0.21725,0,0.00026954,0.00026954,0.0088949,0.044744,0.15768
0.33396,0.01752,0.23423,0.084906,0.31159,0.003504,0.00026954,0.0018868,0.00026954,0.0040431,0.0078167
0.23288,0.0088949,0.028032,0.54043,0.092453,0.028571,0.0053908,0.015903,0.003504,0.01186,0.032075
0.25984,0.0091644,0.18814,0.12022,0.32345,0.022372,0.0043127,0,0.0018868,0.01186,0.05876
0.092453,0,0.045283,0.48544,0.0010782,0.00026954,0,0.0088949,0.36658,0,0
0.069811,0,0.32237,0.11644,0.00026954,0.00053908,0,0.00080863,0.48976,0,0
0.061186,0,0.30135,0.48248,0.02938,0.0078167,0.0010782,0.0018868,0.10027,0.0053908,0.0091644
0.16873,0.072507,0.11348,0.20728,0.34825,0.0016173,0.0021563,0,0.013477,0.016981,0.055526
0.48679,0.0061995,0.024528,0.067925,0.3159,0.02938,0.010782,0.0018868,0.0070081,0.019407,0.030189
0.10512,0.003504,0.48275,0.17035,0.16577,0,0,0,0.036388,0.0024259,0.033693
0.16631,0,0.32399,0.2593,0.072776,0.022102,0,0.0016173,0.012129,0.057412,0.084367
0.17682,0.07628,0.1531,0.16577,0.19892,0.011051,0.0051213,0.0037736,0.0026954,0.082749,0.12372
0.24825,0.25013,0.1531,0.053639,0.24016,0.002965,0.0013477,0.0024259,0.012399,0.0097035,0.025876
0.20674,0,0.090027,0.24798,0.071159,0.17143,0.00026954,0.089218,0.022911,0.083288,0.016981
0.17628,0.02965,0.65364,0.020485,0.063881,0,0,0,0.016173,0.00080863,0.039084
0.23504,0.098383,0.11267,0.28598,0.07062,0.00053908,0,0.0010782,0.0016173,0.047439,0.14663
0.35849,0.032345,0.056334,0.077358,0.28895,0.0088949,0,0.0021563,0.0037736,0.025337,0.14636
0.081132,0,0.024259,0.77116,0.060916,0.025606,0,0.023181,0.013477,0,0.00026954
0.51321,0,0.0086253,0.18059,0.021294,0.06442,0.00026954,0.032345,0.0024259,0.0070081,0.16981
0.24744,0.036658,0.42264,0.26739,0.009434,0.002965,0,0.011051,0.0024259,0,0
0.1496,0.083019,0.27278,0.13208,0.30485,0,0.0018868,0,0.016712,0.019137,0.019946
0.015364,0.0056604,0.91617,0.0018868,0.010512,0,0,0,0.015364,0,0.03504
0.098652,0.10162,0.56011,0.12965,0.077628,0.0016173,0.0072776,0.00053908,0.0018868,0.01752,0.003504
0.11024,0.0021563,0.75795,0.0531,0.031267,0.0070081,0.00026954,0,0,0.0037736,0.034232
0.23908,0.00026954,0.026415,0.074933,0.22803,0.024528,0,0,0,0,0.40674
0.33342,0.015633,0.18437,0.067116,0.26442,0,0,0,0.0037736,0.0010782,0.13019
0.3062,0.027224,0.0021563,0.032615,0.55148,0.009973,0,0,0,0.00026954,0.070081
0.38491,0.17412,0.029919,0.058221,0.27062,0.0016173,0.00053908,0.00053908,0.00026954,0.0043127,0.074933
0.26011,0,0.0016173,0.019677,0.64447,0.00080863,0.00080863,0,0,0.0010782,0.071429
0.37089,0.00080863,0.039084,0.08221,0.35526,0.044205,0.0018868,0,0.0043127,0.021294,0.080054
0.084367,0.011321,0.043935,0.14178,0.13531,0.16092,0.052291,0.027224,0.0018868,0.33639,0.0045822
0.23558,0.039623,0.13127,0.11725,0.41752,0,0,0,0.0070081,0,0.051752
0.11671,0,0,0.28841,0.0021563,0.38598,0.00026954,0.19784,0,0.0086253,0
0.27143,0.0021563,0.15849,0.048248,0.44151,0.029919,0.0097035,0.0045822,0.00053908,0.0088949,0.024528
0.29677,0.031267,0.022642,0.066577,0.3876,0.046092,0.022372,0.0051213,0.0051213,0.04124,0.075202
0.54609,0,0.061995,0.12183,0.19542,0.0013477,0,0.0010782,0,0.046361,0.025876
0,0.99946,0,0,0,0,0,0,0,0,0.00053908
0.42075,0.25876,0,0.024798,0.14528,0.0010782,0.068464,0,0,0.035849,0.045013
0.20782,0.19677,0.10458,0.078976,0.20377,0.033423,0.042857,0.0072776,0.0059299,0.040431,0.078167
0.038544,0.81294,0.018598,0.036927,0.020755,0,0.00026954,0.00026954,0.059299,0.00053908,0.01186
0.19164,0,0.29865,0.18787,0.0021563,0.037197,0.0016173,0.17601,0.073854,0.030728,0.00026954
0.036119,0.91779,0.00026954,0.018059,0.0048518,0.0013477,0.0061995,0.0053908,0.0078167,0,0.0021563
0.21887,0.065229,0.0088949,0.056873,0.56361,0.0021563,0.0040431,0,0,0.015364,0.06496
0.28679,0.072237,0.016712,0.060916,0.36496,0.10027,0.002965,0.0016173,0.0053908,0.0053908,0.082749
0.04097,0.042588,0.0037736,0.025337,0.79218,0,0,0,0.080593,0.00026954,0.014286
