1,0.21443,0.21443
1,0.05621,0.05621
1,0.096476,0.096476
1,0.0085337,0.0085337
1,0.19248,0.19248
1,0.068459,0.068459
1,0.21281,0.21281
0,0,0
1,0.010889,0.010889
1,0.057621,0.057621
1,0.069412,0.069412
1,0.078267,0.078267
2,0.072284,0.13386
2,0.031999,0.063299
5,0.0067305,0.029626
3,0.028364,0.064018
3,0.029923,0.073753
1,0.40305,0.40305
3,0.0055105,0.014484
1,0.0018126,0.0018126
2,0.16154,0.27958
1,0.077239,0.077239
2,0.079887,0.11769
1,0.14781,0.14781
2,0.062592,0.11324
1,0.030437,0.030437
1,0.1036,0.1036
4,0.023625,0.075657
4,0.061623,0.15988
0,0,0
1,0.028441,0.028441
2,0.01159,0.022793
1,0.043843,0.043843
1,0.08712,0.08712
1,0.053085,0.053085
0,0,0
2,0.13629,0.24111
1,0.081928,0.081928
1,0.022788,0.022788
1,0.019696,0.019696
1,0.08924,0.08924
2,0.21074,0.33301
1,0.04844,0.04844
0,0,0
0,0,0
1,0.083373,0.083373
2,0.12127,0.17757
1,0.1812,0.1812
2,0.044635,0.089078
0,0,0
1,0.13898,0.13898
0,0,0
0,0,0
0,0,0
1,0.0055473,0.0055473
0,0,0
2,0.0099803,0.015576
0,0,0
0,0,0
0,0,0
3,0.0047297,0.012038
0,0,0
2,0.025634,0.04698
0,0,0
0,0,0
0,0,0
0,0,0
1,0.012681,0.012681
0,0,0
1,0.014286,0.014286
0,0,0
1,0.0039957,0.0039957
3,0.012322,0.019032
1,0.031366,0.031366
0,0,0
5,0.052952,0.19441
4,0.022321,0.054533
0,0,0
1,0.024589,0.024589
1,0.036517,0.036517
1,0.084024,0.084024
0,0,0
1,0.15872,0.15872
1,0.16789,0.16789
0,0,0
2,0.18144,0.18525
1,0.12521,0.12521
1,0.26528,0.26528
1,0.025754,0.025754
1,0.12234,0.12234
1,0.059302,0.059302
1,0.23904,0.23904
1,0.19982,0.19982
2,0.094204,0.16735
1,0.015928,0.015928
1,0.0071358,0.0071358
0,0,0
2,0.14632,0.17412
2,0.052765,0.099192
1,0.031558,0.031558
0,0,0
0,0,0
0,0,0
0,0,0
1,0.037051,0.037051
0,0,0
2,0.062739,0.06555
0,0,0
1,0.03952,0.03952
0,0,0
0,0,0
0,0,0
1,0.086001,0.086001
1,0.087019,0.087019
0,0,0
1,0.13188,0.13188
0,0,0
1,0.21486,0.21486
0,0,0
1,0.1626,0.1626
1,0.014243,0.014243
1,0.23665,0.23665
0,0,0
0,0,0
0,0,0
2,0.083694,0.14871
0,0,0
0,0,0
2,0.30533,0.32893
1,0.10142,0.10142
0,0,0
2,0.079584,0.13633
1,0.053304,0.053304
0,0,0
1,0.046805,0.046805
1,0.054429,0.054429
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0.0042883,0.0042883
0,0,0
0,0,0
2,0.026236,0.032472
1,0.0092144,0.0092144
2,0.023785,0.030016
0,0,0
0,0,0
0,0,0
1,0.003951,0.003951
1,0.0055194,0.0055194
0,0,0
0,0,0
0,0,0
1,0.0068737,0.0068737
1,0.012527,0.012527
0,0,0
0,0,0
0,0,0
0,0,0
1,0.0027627,0.0027627
0,0,0
1,0.035648,0.035648
3,0.042703,0.050334
3,0.014582,0.035629
1,0.029659,0.029659
1,0.0097232,0.0097232
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0.018162,0.018162
1,0.028677,0.028677
8,0.030026,0.16932
0,0,0
6,0.055928,0.1881
0,0,0
0,0,0
0,0,0
3,0.15368,0.33021
1,0.014876,0.014876
1,0.030927,0.030927
1,0.032898,0.032898
1,0.029044,0.029044
0,0,0
4,0.026178,0.082483
1,0.010557,0.010557
2,0.016825,0.028702
1,0.0077514,0.0077514
0,0,0
4,0.0064221,0.020193
1,0.002369,0.002369
0,0,0
0,0,0
1,0.0030304,0.0030304
0,0,0
1,0.0066152,0.0066152
0,0,0
1,0.0081419,0.0081419
1,0.0069284,0.0069284
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0.0025738,0.0025738
2,0.0018642,0.0033661
0,0,0
0,0,0
2,0.0068875,0.012428
0,0,0
1,0.0038362,0.0038362
0,0,0
1,0.018181,0.018181
0,0,0
1,0.012204,0.012204
0,0,0
3,0.051784,0.13572
1,0.0039086,0.0039086
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,0.0047563,0.026983
2,0.0076513,0.014797
0,0,0
1,0.011882,0.011882
1,0.014925,0.014925
0,0,0
2,0.023704,0.042493
0,0,0
2,0.021252,0.038674
2,0.016965,0.032149
0,0,0
0,0,0
0,0,0
1,0.0081395,0.0081395
0,0,0
5,0.012643,0.034757
1,0.0078893,0.0078893
0,0,0
0,0,0
0,0,0
1,0.0026822,0.0026822
2,0.0067306,0.011075
0,0,0
0,0,0
4,0.022116,0.045978
0,0,0
0,0,0
2,0.0031303,0.0058285
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0.0036248,0.0036248
0,0,0
1,0.003708,0.003708
0,0,0
0,0,0
1,0.11224,0.11224
1,0.0065413,0.0065413
1,0.2328,0.2328
1,0.01454,0.01454
1,0.23954,0.23954
0,0,0
0,0,0
0,0,0
1,0.017698,0.017698
1,0.072377,0.072377
1,0.19796,0.19796
0,0,0
0,0,0
1,0.04762,0.04762
1,0.18619,0.18619
1,0.021856,0.021856
0,0,0
1,0.11486,0.11486
0,0,0
2,0.064739,0.12862
1,0.17659,0.17659
2,0.018448,0.027925
1,0.078034,0.078034
1,0.46887,0.46887
3,0.054827,0.078399
1,0.1809,0.1809
1,0.0076469,0.0076469
1,0.032747,0.032747
1,0.33157,0.33157
1,0.16995,0.16995
1,0.46393,0.46393
1,0.45418,0.45418
2,0.018437,0.030664
1,0.061503,0.061503
1,0.063456,0.063456
1,0.040671,0.040671
1,0.03925,0.03925
1,0.29294,0.29294
2,0.043256,0.067353
3,0.0044194,0.010957
1,0.097725,0.097725
0,0,0
0,0,0
0,0,0
3,0.059857,0.14881
1,0.36866,0.36866
0,0,0
1,0.063057,0.063057
1,0.344,0.344
0,0,0
2,0.014716,0.029432
0,0,0
2,0.031981,0.057872
1,0.21843,0.21843
1,0.2396,0.2396
1,0.29901,0.29901
1,0.0052884,0.0052884
1,0.088439,0.088439
0,0,0
1,0.095888,0.095888
0,0,0
0,0,0
0,0,0
0,0,0
2,0.024715,0.038387
1,0.099304,0.099304
2,0.32847,0.39529
1,0.68237,0.68237
1,0.57735,0.57735
1,0.098687,0.098687
1,0.15004,0.15004
1,0.0036926,0.0036926
0,0,0
3,0.018851,0.036901
1,0.23777,0.23777
1,0.055808,0.055808
3,0.0095593,0.021336
1,0.002705,0.002705
2,0.039548,0.073296
1,0.14088,0.14088
1,0.085648,0.085648
1,0.32799,0.32799
2,0.095152,0.13442
1,0.0095308,0.0095308
2,0.26465,0.41536
2,0.051077,0.092329
3,0.016005,0.026854
0,0,0
0,0,0
1,0.0087515,0.0087515
1,0.033909,0.033909
2,0.078447,0.11986
2,0.036275,0.060222
1,0.0019769,0.0019769
1,0.03757,0.03757
0,0,0
0,0,0
