0.00011035,0.00011023,2.6541e-06,0.00014827,0.00014579,1.281e-05,0.00017002,0.0001568,1.9674e-05,0.00018633,0.00017612,2.0608e-05,0.00020672,0.00018277,2.1781e-05,0.00022192,0.00020606,2.8026e-05,0.0002415,0.00021424,2.6312e-05,0.00025647,0.00022464,2.9267e-05,0.00027653,0.00024121,3.2275e-05,0.00029329,0.00024961,3.3535e-05,0.00031289,0.00026598,3.6644e-05,0.00032798,0.0002804,3.5688e-05,0.00033987,0.00029222,3.7744e-05,0.00035982,0.00030366,3.7793e-05,0.0003756,0.0003143,3.7382e-05
7.9543e-05,7.3826e-05,2.4809e-06,0.00010366,0.00010264,7.7657e-06,0.00011759,0.00011794,1.0635e-05,0.00012407,0.00012347,1.6101e-05,0.00013286,0.00012476,1.5273e-05,0.00014159,0.00013193,1.7111e-05,0.00014888,0.00013135,1.8008e-05,0.00015895,0.00013815,1.9489e-05,0.0001646,0.00013883,2.071e-05,0.00017896,0.00014347,2.1775e-05,0.00018327,0.00014467,2.3194e-05,0.00019199,0.00015118,2.443e-05,0.0001982,0.00015588,2.5658e-05,0.00020597,0.00016195,2.7548e-05,0.00021285,0.00016413,2.835e-05
9.4308e-05,9.4569e-05,2.8595e-06,0.00012217,0.00011181,1.0572e-05,0.0001472,0.00011876,1.1704e-05,0.00017142,0.00014142,1.7342e-05,0.0001981,0.00016753,2.098e-05,0.00022031,0.00017665,2.2121e-05,0.00024124,0.00019248,2.4896e-05,0.0002641,0.00021672,2.6005e-05,0.00028634,0.00022384,2.652e-05,0.00031394,0.00025515,2.7138e-05,0.00032905,0.0002683,2.8965e-05,0.00035079,0.00028539,2.9485e-05,0.0003754,0.00031013,3.0574e-05,0.00038936,0.00033774,3.0634e-05,0.00040661,0.00033628,3.2413e-05
0.00012743,0.00010328,5.535e-06,0.00013856,0.00011437,1.0007e-05,0.00016169,0.00015926,1.1744e-05,0.00017015,0.00017022,1.2111e-05,0.00018083,0.00018466,1.4899e-05,0.00018836,0.00018999,1.5199e-05,0.00020146,0.00020487,1.7368e-05,0.00021184,0.00021282,1.8072e-05,0.00022119,0.00022066,1.9808e-05,0.00023072,0.00023133,2.2357e-05,0.00023881,0.00023197,2.4123e-05,0.00024665,0.00024418,2.4579e-05,0.00025695,0.0002523,2.5239e-05,0.00026649,0.00025984,2.7672e-05,0.00027315,0.00026724,2.8682e-05
0.0001037,0.00010165,7.1278e-06,0.0001623,0.00014623,1.9093e-05,0.00015766,0.00014976,1.7775e-05,0.00020461,0.00018748,3.0835e-05,0.00021746,0.00019082,2.9534e-05,0.00022996,0.00019778,3.5369e-05,0.00025412,0.00020713,3.8621e-05,0.00027137,0.00021735,3.6494e-05,0.00028601,0.00022096,3.8654e-05,0.00030443,0.0002321,3.7884e-05,0.00031182,0.00023732,3.7809e-05,0.00032942,0.00024934,3.9521e-05,0.00034529,0.00026426,4.2649e-05,0.00035241,0.00026862,4.8927e-05,0.00037019,0.00028284,4.7744e-05
8.6359e-05,8.9745e-05,3.9068e-06,0.00012374,9.662e-05,1.3172e-05,0.00017486,0.00012391,2.1131e-05,0.00020724,0.00014767,2.6064e-05,0.00025243,0.000167,3.0767e-05,0.00027778,0.00018301,3.1467e-05,0.0003118,0.00019825,3.3503e-05,0.00033781,0.00021278,3.4003e-05,0.00035138,0.00021782,3.9876e-05,0.00037196,0.00023265,4.04e-05,0.0003859,0.0002588,4.3005e-05,0.00040368,0.00026677,4.3603e-05,0.00041471,0.0002884,4.8822e-05,0.00043913,0.00030013,4.8267e-05,0.00045353,0.00031604,5.2154e-05
8.1527e-05,8.3079e-05,2.2047e-06,0.00011947,0.00011074,8.284e-06,0.00012932,0.00012483,1.3828e-05,0.00014161,0.00013889,1.8388e-05,0.00015504,0.00014683,1.9912e-05,0.00016562,0.00015071,2.2854e-05,0.00017553,0.00015919,2.5338e-05,0.00018533,0.00016862,2.6613e-05,0.00019887,0.00017836,2.6047e-05,0.00021016,0.00018303,2.8685e-05,0.00022056,0.00019075,2.9881e-05,0.0002308,0.00019835,3.1772e-05,0.00024272,0.00021137,3.2873e-05,0.00025519,0.00021741,3.4017e-05,0.00026332,0.00022374,3.4808e-05
7.2991e-05,6.9555e-05,2.1788e-06,0.00013274,0.00010233,1.0455e-05,0.0001749,0.00013448,1.0869e-05,0.00020069,0.00016183,1.2025e-05,0.00023182,0.00018515,1.3311e-05,0.00026606,0.00021675,1.3738e-05,0.00028601,0.00024496,1.4688e-05,0.00030795,0.00028287,1.4133e-05,0.00033161,0.00029983,1.5515e-05,0.00035376,0.00033121,1.4673e-05,0.00037582,0.00034891,1.5607e-05,0.00039845,0.00038338,1.6257e-05,0.00041401,0.00041429,1.7367e-05,0.00043492,0.00043006,1.8118e-05,0.00044988,0.00044452,1.8442e-05
7.2565e-05,7.2252e-05,1.9103e-06,8.2026e-05,7.9068e-05,4.6033e-06,8.9645e-05,8.7618e-05,6.0788e-06,9.7559e-05,9.3013e-05,8.5766e-06,0.00010203,9.8385e-05,1.0023e-05,0.00010827,0.00010304,1.188e-05,0.00011585,0.00010939,1.3995e-05,0.00012744,0.00011081,1.7058e-05,0.00013431,0.00011525,1.9934e-05,0.0001455,0.00012003,2.2549e-05,0.00015202,0.00012346,2.4978e-05,0.0001582,0.00012833,2.7578e-05,0.00017151,0.00013218,2.9553e-05,0.00017521,0.00013753,3.2023e-05,0.00018208,0.00013741,3.4719e-05
0.00010279,9.7506e-05,1.6467e-06,0.00020294,0.0001436,5.7442e-06,0.00030597,0.00018722,8.1242e-06,0.00036036,0.00024993,8.558e-06,0.0004245,0.00029249,9.4423e-06,0.00046572,0.00032599,9.1793e-06,0.00049656,0.00037152,9.6066e-06,0.00053383,0.00039723,9.8882e-06,0.00056609,0.00043231,1.0474e-05,0.00059757,0.0004655,1.0065e-05,0.00061987,0.00049689,9.8951e-06,0.00064523,0.000531,9.6283e-06,0.00066609,0.00056924,1.0036e-05,0.00068678,0.00059352,9.7228e-06,0.00070773,0.00061835,1.0018e-05
9.2168e-05,9.0308e-05,1.9311e-06,0.00011787,0.00010688,1.0571e-05,0.00013165,0.0001147,1.6477e-05,0.00013775,0.00013545,1.628e-05,0.00014783,0.0001314,2.0111e-05,0.00016207,0.00014832,2.5988e-05,0.00016479,0.00015365,2.4992e-05,0.00017068,0.00016082,2.866e-05,0.00018272,0.00016396,3.3628e-05,0.00018689,0.00017526,3.1398e-05,0.00019907,0.00018595,3.2531e-05,0.00020938,0.00018913,3.6361e-05,0.00021542,0.00019662,3.7617e-05,0.00022384,0.00020865,4.0193e-05,0.00023356,0.00021327,4.1951e-05
8.6591e-05,8.7518e-05,2.1259e-06,0.00010339,0.00010326,6.0561e-06,0.00011594,0.00011333,9.8942e-06,0.00012063,0.00011159,1.3887e-05,0.0001369,0.00012588,1.8812e-05,0.0001424,0.00013226,2.107e-05,0.0001507,0.00013735,2.5273e-05,0.00016074,0.00014431,2.7739e-05,0.00017201,0.00015747,3.0762e-05,0.00017769,0.00015892,3.4666e-05,0.00019092,0.00016858,3.9339e-05,0.00019851,0.00017026,4.0736e-05,0.00020607,0.00017553,4.1577e-05,0.0002177,0.00018276,4.664e-05,0.00022856,0.00018996,4.5531e-05
9.5742e-05,9.6e-05,1.8523e-06,0.00013322,0.00012105,7.2091e-06,0.00014423,0.00013123,1.0044e-05,0.00017142,0.0001468,1.7785e-05,0.00018599,0.00015059,2.6106e-05,0.00021944,0.00015439,3.5309e-05,0.00022465,0.00017278,3.8776e-05,0.0002584,0.00017498,4.3646e-05,0.00025958,0.00018369,4.5342e-05,0.00028505,0.00019882,4.9669e-05,0.00028714,0.00020055,5.0477e-05,0.00030881,0.00021379,4.8943e-05,0.00032331,0.00021839,5.4564e-05,0.00032745,0.00022759,5.6607e-05,0.00034308,0.00023862,5.2075e-05
6.0135e-05,5.9979e-05,1.5747e-06,7.2789e-05,6.7324e-05,4.6826e-06,8.167e-05,8.0973e-05,7.4787e-06,9.1811e-05,9.0191e-05,1.0705e-05,9.9162e-05,9.4781e-05,1.1284e-05,0.00010944,9.956e-05,1.5071e-05,0.00011641,0.00010385,1.7474e-05,0.00012397,0.00010885,1.9771e-05,0.00013285,0.0001137,2.1676e-05,0.00014033,0.00011804,2.4404e-05,0.00014697,0.00012154,2.6056e-05,0.00015734,0.0001262,2.7541e-05,0.00016657,0.00012977,3.1891e-05,0.00017036,0.00013306,3.3743e-05,0.00018026,0.00014077,3.572e-05
