0.36674,0.33267,0.33472
0.52197,0.43292,0.40041
0.33926,0.29708,0.26785
0.51433,0.26538,0.23404
0.45095,0.29274,0.28801
0.28723,0.33532,0.23938
0.38724,0.43651,0.35587
0.52863,0.42943,0.43881
0.57498,0.53336,0.52984
0.60998,0.52662,0.5181
0.40521,0.37522,0.40557
0.38069,0.43773,0.36722
0.31471,0.36404,0.31835
0.47854,0.46376,0.4244
0.51855,0.44571,0.42743
0.41728,0.40324,0.39175
0.51409,0.33395,0.33422
0.37429,0.40478,0.35883
0.47202,0.46296,0.4061
0.38063,0.36385,0.2636
0.43666,0.44854,0.4088
0.34705,0.40949,0.35152
0.39166,0.36063,0.2981
0.44151,0.43356,0.39859
0.42025,0.38326,0.38528
0.30259,0.36812,0.28346
0.40071,0.38152,0.36685
0.43217,0.43305,0.47738
0.52119,0.52091,0.51231
0.34555,0.35815,0.37544
0.41401,0.41198,0.36401
0.42922,0.38332,0.33746
0.45868,0.40704,0.41952
0.43155,0.39798,0.41543
0.43743,0.44942,0.42718
0.38711,0.35785,0.34092
0.33492,0.3803,0.33387
0.38895,0.38853,0.39294
0.49323,0.452,0.43805
0.52944,0.48316,0.49153
0.46296,0.41268,0.40352
0.39094,0.36461,0.31439
0.36415,0.38504,0.3573
0.47589,0.42443,0.4164
0.55517,0.47742,0.45354
0.3974,0.40719,0.38806
0.5252,0.46649,0.45074
0.35229,0.36186,0.3052
0.31479,0.31313,0.35318
0.40189,0.39063,0.34471
0.32871,0.33217,0.31044
0.39479,0.35614,0.36029
0.34101,0.29357,0.24842
0.35989,0.38932,0.35778
0.61517,0.46315,0.45899
0.54763,0.50671,0.48763
0.43367,0.48367,0.40471
0.51832,0.46289,0.41772
0.49965,0.47164,0.49046
0.4599,0.4192,0.37275
0.56277,0.4897,0.48187
0.62189,0.52402,0.50423
0.41897,0.44735,0.36824
0.31319,0.3322,0.33437
0.31972,0.32125,0.3157
0.33563,0.3065,0.33366
0.30569,0.29576,0.34174
0.40031,0.37243,0.30645
0.37685,0.35691,0.36723
0.53467,0.30786,0.28653
0.52827,0.40591,0.39627
0.33176,0.26494,0.21611
0.4775,0.44556,0.44585
0.41409,0.35607,0.34699
0.3726,0.31494,0.28099
0.46745,0.38389,0.36336
0.37715,0.37569,0.33211
0.46945,0.47942,0.47377
0.50879,0.41738,0.4027
0.39474,0.23376,0.22908
0.40614,0.40934,0.36073
0.33386,0.37035,0.272
0.40323,0.49919,0.40285
0.28722,0.28563,0.24228
0.39239,0.37588,0.3719
0.37946,0.39093,0.37336
0.47567,0.44862,0.41157
0.42583,0.34883,0.34017
0.55308,0.43717,0.3958
0.33133,0.29883,0.3021
0.56249,0.46806,0.43922
0.4169,0.35862,0.30765
0.41576,0.38755,0.36826
0.40136,0.41432,0.38905
0.43394,0.43176,0.44635
0.48558,0.41489,0.3762
0.4485,0.44586,0.421
