0.59036,0.5983,0.57717
0.48989,0.5594,0.43462
0.851,0.86917,0.85728
0.59538,0.57929,0.53859
0.55161,0.56409,0.5201
0.79692,0.79523,0.75511
0.70146,0.69723,0.67953
0.53,0.54765,0.55984
0.57574,0.58037,0.56176
0.36962,0.37776,0.34395
0.6141,0.50932,0.46818
0.47903,0.34127,0.33447
0.61586,0.37129,0.35487
0.40929,0.41878,0.4068
0.40767,0.43163,0.38679
0.62964,0.60696,0.58087
0.11268,0.79538,0.11358
0.27263,0.27044,0.24642
0.34784,0.36225,0.82965
0.47201,0.49443,0.40732
0.82088,0.82148,0.81525
0.54966,0.52165,0.51781
0.52321,0.46928,0.46136
0.56986,0.50402,0.48542
0.60206,0.59919,0.59641
0.87907,0.89622,0.86555
0.28386,0.25288,0.17309
0.61468,0.4864,0.48239
0.42082,0.4137,0.40536
0.73118,0.70412,0.66467
0.44542,0.57185,0.42432
0.52117,0.88982,0.51995
0.57248,0.51635,0.4791
0.10379,0.78521,0.10311
0.53292,0.52301,0.48062
0.57165,0.56886,0.55531
0.45593,0.56915,0.42281
0.45512,0.4561,0.42173
0.69983,0.77053,0.65918
0.56935,0.57446,0.55109
0.5627,0.57001,0.54049
0.2985,0.31646,0.29307
0.35199,0.32119,0.32798
0.50462,0.50623,0.46908
0.54406,0.41194,0.39784
0.57601,0.46417,0.42495
0.54505,0.51099,0.50184
0.52662,0.53339,0.52864
0.60151,0.57043,0.53853
0.65118,0.5873,0.48968
0.42911,0.52702,0.37832
0.54106,0.54428,0.54564
0.10357,0.80138,0.10407
0.79366,0.78008,0.80128
0.11819,0.79628,0.11877
0.24247,0.20694,0.22414
0.48556,0.46689,0.48092
0.50791,0.51183,0.79929
0.43301,0.44605,0.40947
0.44776,0.85211,0.44368
0.83594,0.84887,0.81102
0.63768,0.63421,0.61716
0.2706,0.66789,0.26133
0.58589,0.59237,0.5663
0.90992,0.88641,0.88978
0.22473,0.27076,0.24964
0.76602,0.80932,0.76207
0.70346,0.65177,0.6275
0.48345,0.5023,0.46207
0.5991,0.62934,0.5903
0.39444,0.41504,0.32344
0.55149,0.53889,0.53777
0.50629,0.8009,0.50607
0.76198,0.73087,0.71537
0.73267,0.70017,0.68756
0.11024,0.79182,0.11062
0.68409,0.65451,0.65319
0.36273,0.32356,0.33937
0.48913,0.49875,0.48473
0.51413,0.48349,0.46818
0.49684,0.47234,0.42001
0.81539,0.62981,0.62493
0.58079,0.54925,0.53557
0.55132,0.52127,0.44682
0.48138,0.50366,0.48124
0.76831,0.78848,0.76353
0.14583,0.80492,0.14797
0.62248,0.78388,0.61945
